id,DISTRICT,SUB_DISTRI,COUNT_REQ,floors,UP_DMG,WALL_DMG,FLOOR_DMG,PILLAR_DMG,STRUCTURE_,BLDG_T,ZONE,ZONE_GROUP,SUB_ZONE,SoftClay_m,WaterConte,LiquidLimi,Plasticity,Total_Unit,Score_Rang,Zoning,total_dmg_score,total_dmg_class,total_dmg_class_id
378173855,???????????,???????????,3,,0,0,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
718153402,?????,????????????,1,,0,0,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1085144436,?????,?????,7,,1,4,0,0,1,condo,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.61433695,??????,4
158185684,???????,????????,2,,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1195022786,?????,????????????,3,31,0,1,0,0,0,condo,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.118640518,???????,1
450520567,???????,?????,2,8,0,0,0,0,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1319861844,??????,??????,3,,0,0,0,0,0,building,?.,?????????????,?.-?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
450148802,???????,??????????,3,,0,0,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
200723496,???????,??????,5,,1,1,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.292962296,????,2
1365505677,???????,??????????,13,,0,0,0,0,5,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.202734137,???????,1
964426311,???????,????????,1,5,0,0,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
518607129,?????,????????,7,30,0,2,0,2,0,building,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.444529434,??????,4
156569420,??????,????,6,,0,0,0,1,0,building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.207248399,????,2
548483181,???????,?????????,8,,0,2,0,0,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.237281035,????,2
377292911,???????,?????????,8,20,0,1,0,0,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.118640518,???????,1
445154875,??????,????,1,20,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
39878518,????,???????,1,28,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
338181402,???????,??????????,3,,0,0,0,0,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
229970775,???????,????????,4,10,2,0,0,0,0,building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.174321778,???????,1
1037055381,???????,?????,9,,0,0,0,0,1,building,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.202734137,???????,1
536840060,???????,???????,3,,0,0,0,1,0,building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.207248399,????,2
324275342,?????,????????????,6,,0,1,1,1,2,condo,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.707037704,?????,5
342540601,??????,??????,9,40,1,3,1,0,1,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.792751601,?????,5
217651091,????,???????,10,,0,0,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
769635863,???????,???????,8,35,0,2,1,0,0,condo,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.415695686,???????,3
379864548,???????,??????????,3,,0,0,0,0,0,building,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1322836811,?????,?????,8,,0,4,0,0,2,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.440015172,??????,4
210643775,????????,???????,1,2,0,0,0,1,0,other,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.207248399,????,2
1264707231,???????,???????,1,,0,0,0,0,0,house,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
991670354,???????,????????,2,,0,1,0,0,1,other,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.321374654,????,2
795573462,???????,???????,7,29,0,1,1,0,0,condo,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.297055168,????,2
332848357,???????,?????????,6,,1,2,2,1,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.797265863,?????,5
222123969,???????,????????,9,,1,2,2,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.590017464,??????,4
1414465481,??????,??????,1,9,0,0,0,0,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
176332752,???????,???????????,4,,0,0,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
956593039,????????,????????,1,,1,0,1,0,0,other,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.352736429,???????,3
436014029,?????,??????????,4,,0,0,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
333134170,???????,???????,4,,0,0,0,0,0,other,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1209276284,?????????,??????????,1,,0,0,0,0,0,other,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
208693101,?????,????????????,2,10,0,0,2,0,0,building,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.178414651,???????,1
25745689,???????,???????,1,8,0,0,0,0,0,supermarket,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
379073059,??????,??????,16,,1,1,1,0,1,building,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.674111083,?????,5
1037882671,???????,???????,2,,0,0,1,0,0,building,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.178414651,???????,1
303716620,???????,???????,6,33,0,2,1,0,1,condo,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.618429823,??????,4
192361654,?????,?????,2,25,0,0,0,1,0,building,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.207248399,????,2
536866197,???????,????????,1,,0,0,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
397484995,???????,?????????,6,,0,1,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.118640518,???????,1
492711230,???????,?????,6,,0,0,0,0,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
330244581,?????,????????????,2,,0,0,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
177778698,?????????,???????,2,,0,0,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
539273404,???????,????????,3,,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
426781904,???????,????????,3,,0,1,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.118640518,???????,1
7334556,?????,????????????,1,8,0,0,0,0,0,other,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
331962398,?????,????????????,1,,0,0,0,0,0,other,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1195001078,??????,????????,1,4,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
231405188,??????,?????????,6,,0,1,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.118640518,???????,1
1383963470,???????,???????,4,,1,0,1,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.352736429,???????,3
331795170,????????,????????,3,,0,1,0,1,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.325888917,???????,3
340273721,?????,????????????,2,,1,1,0,0,0,condo,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.292962296,????,2
1352044875,???????,?????????,1,,0,0,0,0,0,office building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
395164793,???????,?????,1,,0,0,0,0,0,other,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1212037760,??????,????????,1,4,0,0,0,0,0,house,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
331795176,??????,??????????,1,,0,0,0,0,0,building,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
322651075,?????,????????,9,21,0,1,0,2,0,building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.325888917,???????,3
718893505,?????,????????????,1,8,0,0,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
720474551,????????,????????,6,,0,0,0,0,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1182478824,???????,????????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1056787469,???????,?????,11,24,0,0,0,0,1,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.202734137,???????,1
1319861882,??????,??????,1,,0,0,0,0,0,other,?.,?????????????,?.-?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1334208620,????????,????????,6,6,1,0,0,2,1,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.584304314,??????,4
1154263529,?????,????????????,1,,1,0,0,0,0,building,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.174321778,???????,1
324275312,?????,????????????,2,,0,0,0,0,0,building,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
324275318,?????,????????????,1,37,0,0,0,0,0,condo,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
904995593,?????,????????????,2,7,0,1,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.118640518,???????,1
1026457103,???????,???????????,1,,0,0,0,1,0,house,?.?,??????? : ????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.207248399,????,2
1401843953,??????,????????,1,,0,0,0,0,0,house,?.?,???????????? : ???????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
395137466,???????,?????????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
332038850,?????,??????????,1,,0,0,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
389356056,?????,?????,6,,2,1,1,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.471376947,??????,4
1425526949,????????,????????,1,2,0,0,0,0,0,building,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
616142702,?????,????????,9,,0,0,0,0,1,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.202734137,???????,1
333225733,???????,????????,5,,0,1,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.118640518,???????,1
518609644,??????,????,6,32,1,1,0,1,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.500210695,??????,4
402125026,??????,??????????,1,,0,0,0,0,0,house,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
331795199,????????,????????,2,7,0,0,0,0,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
450148795,???????,??????????,4,,0,0,0,0,2,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.202734137,???????,1
1229757792,????,???????,2,,0,0,0,0,0,school,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
520945964,????????,???????,14,,0,1,1,4,2,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.707037704,?????,5
331962340,???????,???????,5,,0,1,1,1,1,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.707037704,?????,5
324280492,?????,????????????,1,,0,0,0,0,0,condo,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
331966782,????????,???????,2,,0,0,0,0,0,other,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
536851311,???????,????????,9,32,0,1,1,1,2,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.707037704,?????,5
814463818,???????,????????,5,,0,1,1,0,1,condo,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.499789305,??????,4
568857266,????????,???????,6,25,0,0,2,0,1,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.381148787,???????,3
767746117,???????,???????,2,8,1,1,0,0,0,condo,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.292962296,????,2
1043081669,????,??????????,8,,0,0,1,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.178414651,???????,1
827834612,?????,??????????,6,28,0,2,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.237281035,????,2
176615940,?????????,???????,10,,0,2,0,0,1,condo,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.440015172,??????,4
379073044,??????,????????,6,,0,1,0,0,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.118640518,???????,1
378173848,???????????,???????????,3,,0,2,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.237281035,????,2
1037069674,???????,???????,1,,0,0,0,0,0,bridge,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1067654886,?????,????????????,2,45,0,0,0,0,0,condo,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
948977585,?????,??????????,2,,0,0,0,0,0,office building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1352044865,???????,?????????,16,,0,1,0,1,1,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.528623053,??????,4
589582396,???????,??????,1,,0,0,0,0,0,other,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
387795228,?????,????????????,4,27,0,0,0,0,1,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.202734137,???????,1
343085481,????,??????????,2,7,0,0,0,0,0,other,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
164044187,????????,????????,4,,1,1,0,0,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.292962296,????,2
333177947,???????,????????,2,,0,0,0,1,1,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.409982536,???????,3
389356048,?????,?????,21,,0,3,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.237281035,????,2
1173707546,???????,????????,1,1,0,0,0,0,0,house,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
222121070,???????,???????????,2,,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
368606059,??????,??????????,3,,0,0,0,0,1,building,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.202734137,???????,1
369464875,?????,?????,1,,0,0,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
539298519,???????,???????,1,,0,0,0,0,0,other,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
23630113,??????,???????????????,1,,0,0,0,0,0,other,?.?,???????????? : ???????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
374502231,???????,?????,3,0,1,1,1,0,1,apartment,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.674111083,?????,5
27296248,????,??????????,2,,1,1,0,0,0,office building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.292962296,????,2
1232602728,???????,???????,1,,0,0,0,0,0,other,?.,?????????????,?.-?,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1299539083,??????????,?????????,6,22,0,0,0,0,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1220674677,????,??????????,1,4,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
712650470,???????,??????,8,,2,1,1,0,0,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.471376947,??????,4
1372993608,?????,????????????,5,20,0,1,0,0,0,condo,???,???????????,???,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.118640518,???????,1
1356881372,???????,???????,1,,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
332038862,???????,???????,9,37,0,0,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
330253778,???????,???????,1,32,0,0,0,0,0,condo,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
816852670,????????,???????,7,34,1,0,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.174321778,???????,1
592363095,?????,?????,12,,0,1,1,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.297055168,????,2
407748610,???????,?????,11,,0,0,0,2,2,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.409982536,???????,3
680334757,????,???????,3,2,0,2,0,1,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.444529434,??????,4
1251490419,???????,?????,3,,0,1,0,0,1,condo,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.321374654,????,2
342577787,???????,???????,1,0,0,0,0,0,0,hotel,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1332578414,????????,????????,3,,0,2,0,0,1,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.440015172,??????,4
565659975,?????,?????,13,,1,1,1,1,2,condo,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.881359482,?????,5
338016801,???????,???????????,4,29,0,1,0,0,2,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.321374654,????,2
1058036570,???????,???????,7,,2,2,0,0,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.411602814,???????,3
331795208,??????,??????,6,26,0,1,1,0,2,building,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.499789305,??????,4
341749640,????????,???????,26,44,0,1,0,3,1,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.528623053,??????,4
627736332,???????,???????,1,,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1371235777,???????,?????,13,,0,2,1,0,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.415695686,???????,3
1374623413,?????,????????,5,,0,1,2,1,0,building,???,???????????,???,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.504303567,??????,4
324275308,?????,????????????,6,38,0,0,1,0,1,condo,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.381148787,???????,3
1229625830,????,???????,1,,0,0,0,0,0,building,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
61751560,???????,????????,4,28,0,1,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.118640518,???????,1
